zip,county,cong_dist
73855,Harper,OK-40
73857,Woodward,OK-40
73858,Ellis,OK-40
73859,Dewey,OK-40
73860,Woods,OK-40
73901,Texas,OK-40
73931,Beaver,OK-40
73932,Beaver,OK-40
73933,Cimarron,OK-40
73937,Cimarron,OK-40
73938,Beaver,OK-40
73939,Texas,OK-40
73942,Texas,OK-40
73944,Texas,OK-40
73945,Texas,OK-40
73946,Cimarron,OK-40
73947,Cimarron,OK-40
73949,Texas,OK-40
73950,Beaver,OK-40
73951,Texas,OK-40
73960,Sherman,
74001,Osage,OK-40
74002,Osage,OK-40
74003,Osage,OK-40
74006,Washington,OK-40
74008,Tulsa,OK-40
74010,Creek,OK-40
74011,Tulsa,OK-40
74012,Tulsa,OK-40
74014,Wagoner,OK-40
74015,Rogers,OK-40
74016,Rogers,OK-40
74017,Rogers,OK-40
74019,Rogers,OK-40
74020,Pawnee,OK-40
74021,Tulsa,OK-40
74022,Washington,OK-40
74023,Payne,OK-40
74026,Lincoln,OK-40
74027,Nowata,OK-40
74028,Creek,OK-40
74029,Washington,OK-40
74030,Creek,OK-40
74032,Payne,OK-40
74033,Tulsa,OK-40
74034,Pawnee,OK-40
74035,Osage,OK-40
74036,Rogers,OK-40
74037,Tulsa,OK-40
74038,Creek,OK-40
74039,Creek,OK-40
74041,Creek,OK-40
74042,Nowata,OK-40
74044,Creek,OK-40
74045,Pawnee,OK-40
74046,Creek,OK-40
74047,Okmulgee,OK-40
74048,Nowata,OK-40
74050,Creek,OK-40
74051,Washington,OK-40
74052,Creek,OK-40
74053,Rogers,OK-40
74054,Osage,OK-40
74055,Tulsa,OK-40
74056,Osage,OK-40
74058,Pawnee,OK-40
74059,Payne,OK-40
74060,Osage,OK-40
74061,Washington,OK-40
74062,Payne,OK-40
74063,Tulsa,OK-40
74066,Creek,OK-40
74068,Creek,OK-40
74070,Osage,OK-40
74071,Creek,OK-40
74072,Nowata,OK-40
74073,Osage,OK-40
74074,Payne,OK-40
74075,Payne,OK-40
74077,Payne,
74078,Payne,OK-40
74079,Lincoln,OK-40
74080,Rogers,OK-40
74081,Pawnee,OK-40
74082,Washington,OK-40
74083,Nowata,OK-40
74084,Osage,OK-40
74085,Payne,OK-40
74103,Tulsa,OK-40
74104,Tulsa,OK-40
74105,Tulsa,OK-40
74106,Tulsa,OK-40
74107,Tulsa,OK-40
74108,Tulsa,OK-40
74110,Tulsa,OK-40
74112,Tulsa,OK-40
74114,Tulsa,OK-40
74115,Tulsa,OK-40
74116,Tulsa,OK-40
74117,Tulsa,OK-40
74119,Tulsa,OK-40
74120,Tulsa,OK-40
74126,Osage,OK-40
74127,Osage,OK-40
74128,Tulsa,OK-40
74129,Tulsa,OK-40
74130,Tulsa,OK-40
74131,Creek,OK-40
74132,Tulsa,OK-40
74133,Tulsa,OK-40
74134,Tulsa,OK-40
74135,Tulsa,OK-40
74136,Tulsa,OK-40
74137,Tulsa,OK-40
74145,Tulsa,OK-40
74146,Tulsa,OK-40
74171,Tulsa,
74301,Craig,OK-40
74330,Mayes,OK-40
74331,Delaware,OK-40
74332,Craig,OK-40
74333,Craig,OK-40
74337,Mayes,OK-40
74338,Delaware,OK-40
74339,Ottawa,OK-40
74340,Mayes,OK-40
74342,Delaware,OK-40
74343,Ottawa,OK-40
74344,Delaware,OK-40
74346,Delaware,OK-40
74347,Delaware,OK-40
74349,Craig,OK-40
74350,Mayes,OK-40
74352,Mayes,OK-40
74354,Ottawa,OK-40
74358,Ottawa,OK-40
74359,Delaware,OK-40
74360,Ottawa,OK-40
74361,Mayes,OK-40
74363,Ottawa,OK-40
74364,Delaware,OK-40
74365,Mayes,OK-40
74366,Mayes,OK-40
74367,Mayes,OK-40
74368,Delaware,OK-40
74369,Craig,OK-40
74370,Ottawa,OK-40
74401,Muskogee,OK-40
74403,Muskogee,OK-40
74421,Okmulgee,OK-40
74422,Muskogee,OK-40
74423,Muskogee,OK-40
74425,Pittsburg,OK-40
74426,McIntosh,OK-40
74427,Cherokee,OK-40
74428,McIntosh,OK-40
74429,Wagoner,OK-40
74430,Pittsburg,OK-40
74431,Okmulgee,OK-40
74432,McIntosh,OK-40
74434,Muskogee,OK-40
74435,Sequoyah,OK-40
74436,Muskogee,OK-40
74437,Okmulgee,OK-40
74438,McIntosh,OK-40
74441,Cherokee,OK-40
74442,Pittsburg,OK-40
74445,Okmulgee,OK-40
74446,Wagoner,OK-40
74447,Okmulgee,OK-40
74450,Muskogee,OK-40
74451,Cherokee,OK-40
74452,Cherokee,OK-40
74454,Wagoner,OK-40
74455,Muskogee,OK-40
74456,Okmulgee,OK-40
74457,Cherokee,OK-40
74458,Wagoner,OK-40
74459,McIntosh,OK-40
74460,Okmulgee,OK-40
74462,Haskell,OK-40
74463,Muskogee,OK-40
74464,Cherokee,OK-40
74467,Wagoner,OK-40
74468,Muskogee,OK-40
74469,Muskogee,OK-40
74470,Muskogee,OK-40
74471,Cherokee,OK-40
74472,Haskell,OK-40
74477,Wagoner,OK-40
74501,Pittsburg,OK-40
74521,Pushmataha,OK-40
74522,Pittsburg,OK-40
74523,Pushmataha,OK-40
74525,Atoka,OK-40
74528,Pittsburg,OK-40
74530,Johnston,OK-40
74531,Hughes,OK-40
74533,Atoka,OK-40
74534,Coal,OK-40
74535,Coal,OK-40
74536,Pushmataha,OK-40
74538,Coal,OK-40
74540,Atoka,OK-40
74543,Pushmataha,OK-40
74546,Pittsburg,OK-40
74547,Pittsburg,OK-40
74549,Le Flore,OK-40
74552,Haskell,OK-40
74553,Pittsburg,OK-40
74554,Pittsburg,OK-40
74555,Atoka,OK-40
74556,Coal,OK-40
74557,Pushmataha,OK-40
74558,Pushmataha,OK-40
74560,Pittsburg,OK-40
74561,Pittsburg,OK-40
74562,Pushmataha,OK-40
74563,Latimer,OK-40
74565,Pittsburg,OK-40
74567,Pushmataha,OK-40
74569,Atoka,OK-40
74570,Hughes,OK-40
74571,Latimer,OK-40
74572,Coal,OK-40
74574,Pushmataha,OK-40
74576,Atoka,OK-40
74577,Le Flore,OK-40
74578,Latimer,OK-40
74601,Kay,OK-40
74604,Kay,OK-40
74630,Noble,OK-40
74631,Kay,OK-40
74632,Kay,OK-40
74633,Osage,OK-40
74636,Grant,OK-40
74637,Osage,OK-40
74640,Garfield,OK-40
74641,Kay,OK-40
74643,Grant,OK-40
74644,Noble,OK-40
74646,Kay,OK-40
74647,Kay,OK-40
74650,Osage,OK-40
74651,Noble,OK-40
74652,Osage,OK-40
74653,Kay,OK-40
74701,Bryan,OK-40
74720,Bryan,OK-40
74721,Bryan,
74722,McCurtain,OK-40
74723,Bryan,OK-40
74724,McCurtain,OK-40
74726,Bryan,OK-40
74727,Choctaw,OK-40
74728,McCurtain,OK-40
74729,Bryan,OK-40
74730,Bryan,OK-40
74731,Bryan,OK-40
74733,Bryan,OK-40
74734,McCurtain,OK-40
74735,Choctaw,OK-40
74736,McCurtain,OK-40
74737,McCurtain,
74738,Choctaw,OK-40
74740,McCurtain,OK-40
74741,Bryan,OK-40
74743,Choctaw,OK-40
74745,McCurtain,OK-40
74747,Bryan,OK-40
74748,Johnston,OK-40
74750,McCurtain,OK-40
74753,Bryan,OK-40
74754,McCurtain,OK-40
74755,McCurtain,OK-40
74756,Choctaw,OK-40
74759,Choctaw,OK-40
74760,Pushmataha,OK-40
74761,Choctaw,OK-40
74764,McCurtain,OK-40
74766,McCurtain,OK-40
74801,Pottawatomie,OK-40
74804,Pottawatomie,OK-40
74820,Pontotoc,OK-40
74824,Lincoln,OK-40
74825,Pontotoc,OK-40
74826,Pottawatomie,OK-40
74827,Hughes,OK-40
74829,Okfuskee,OK-40
74830,Seminole,OK-40
74831,McClain,OK-40
74832,Lincoln,OK-40
74833,Okfuskee,OK-40
74834,Lincoln,OK-40
74836,Johnston,OK-40
74837,Seminole,OK-40
74839,Hughes,OK-40
74840,Seminole,OK-40
74842,Pontotoc,OK-40
74843,Pontotoc,OK-40
74844,Pontotoc,OK-40
74845,McIntosh,OK-40
74848,Hughes,OK-40
74849,Seminole,OK-40
74850,Hughes,OK-40
74851,Pottawatomie,OK-40
74852,Pottawatomie,OK-40
74854,Seminole,OK-40
74855,Lincoln,OK-40
74856,Johnston,OK-40
74857,Cleveland,OK-40
74859,Okfuskee,OK-40
74860,Okfuskee,OK-40
74864,Lincoln,OK-40
74865,Pontotoc,OK-40
74866,Pottawatomie,
74867,Seminole,OK-40
74868,Seminole,OK-40
74869,Lincoln,OK-40
74871,Pontotoc,OK-40
74872,Garvin,OK-40
74873,Pottawatomie,OK-40
74875,Lincoln,OK-40
74878,Pottawatomie,OK-40
74880,Okfuskee,OK-40
74881,Lincoln,OK-40
74883,Hughes,OK-40
74884,Seminole,OK-40
74901,Le Flore,OK-40
74902,Le Flore,OK-40
74930,Le Flore,OK-40
74931,Adair,OK-40
74932,Le Flore,OK-40
74935,Le Flore,OK-40
74936,Sequoyah,OK-40
74937,Le Flore,OK-40
74939,Le Flore,OK-40
74940,Le Flore,OK-40
74941,Haskell,OK-40
74942,Le Flore,OK-40
74943,Haskell,OK-40
74944,Haskell,OK-40
74945,Sequoyah,OK-40
74946,Sequoyah,OK-40
74947,Le Flore,
74948,Sequoyah,OK-40
74949,Le Flore,OK-40
74951,Le Flore,OK-40
74953,Le Flore,OK-40
74954,Sequoyah,OK-40
74955,Sequoyah,OK-40
74956,Le Flore,OK-40
74957,Le Flore,OK-40
74959,Le Flore,OK-40
74960,Adair,OK-40
74962,Sequoyah,OK-40
74963,McCurtain,OK-40
74964,Adair,OK-40
74965,Adair,OK-40
74966,Le Flore,OK-40
75001,Dallas,TX-48
75002,Collin,TX-48
75006,Dallas,TX-48
75007,Denton,TX-48
75009,Collin,TX-48
75010,Denton,TX-48
75013,Collin,TX-48
75019,Dallas,TX-48
75020,Grayson,TX-48
75021,Grayson,TX-48
75022,Denton,TX-48
75023,Collin,TX-48
75024,Collin,TX-48
75025,Collin,TX-48
75028,Denton,TX-48
75032,Rockwall,TX-48
75033,Denton,
75034,Collin,TX-48
75035,Collin,TX-48
75036,Denton,
75038,Dallas,TX-48
75039,Dallas,TX-48
75040,Dallas,TX-48
75041,Dallas,TX-48
75042,Dallas,TX-48
75043,Dallas,TX-48
75044,Dallas,TX-48
75048,Dallas,TX-48
75050,Dallas,TX-48
75051,Dallas,TX-48
75052,Dallas,TX-48
75054,Dallas,TX-48
75056,Denton,TX-48
75057,Denton,TX-48
75058,Grayson,TX-48
75060,Dallas,TX-48
75061,Dallas,TX-48
75062,Dallas,TX-48
75063,Dallas,TX-48
75065,Denton,TX-48
75067,Denton,TX-48
75068,Denton,TX-48
75069,Collin,TX-48
75070,Collin,TX-48
75071,Collin,TX-48
75072,Collin,
75074,Collin,TX-48
75075,Collin,TX-48
75076,Grayson,TX-48
75077,Denton,TX-48
75078,Collin,TX-48
75080,Dallas,TX-48
75081,Dallas,TX-48
75082,Collin,TX-48
75087,Rockwall,TX-48
75088,Dallas,TX-48
75089,Dallas,TX-48
75090,Grayson,TX-48
75092,Grayson,TX-48
75093,Collin,TX-48
75094,Collin,TX-48
75098,Collin,TX-48
75101,Ellis,TX-48
75102,Navarro,TX-48
75103,Van Zandt,TX-48
75104,Dallas,TX-48
75105,Navarro,TX-48
75109,Navarro,TX-48
75110,Navarro,TX-48
75114,Kaufman,TX-48
75115,Dallas,TX-48
75116,Dallas,TX-48
75117,Van Zandt,TX-48
75119,Ellis,TX-48
75124,Henderson,TX-48
75125,Ellis,TX-48
75126,Kaufman,TX-48
75127,Van Zandt,TX-48
75132,Rockwall,TX-48
75134,Dallas,TX-48
75135,Hunt,TX-48
75137,Dallas,TX-48
75140,Van Zandt,TX-48
75141,Dallas,TX-48
75142,Kaufman,TX-48
75143,Kaufman,TX-48
75144,Navarro,TX-48
75146,Dallas,TX-48
75147,Van Zandt,TX-48
75148,Henderson,TX-48
75149,Dallas,TX-48
75150,Dallas,TX-48
75152,Ellis,TX-48
75153,Navarro,TX-48
75154,Ellis,TX-48
75155,Navarro,TX-48
75156,Henderson,TX-48
75157,Kaufman,TX-48
75158,Kaufman,TX-48
75159,Dallas,TX-48
75160,Kaufman,TX-48
75161,Kaufman,TX-48
75163,Henderson,TX-48
75164,Collin,TX-48
75165,Ellis,TX-48
75166,Collin,TX-48
75167,Ellis,TX-48
75169,Van Zandt,TX-48
75172,Dallas,TX-48
75173,Collin,TX-48
75180,Dallas,TX-48
75181,Dallas,TX-48
75182,Dallas,TX-48
75189,Rockwall,TX-48
75201,Dallas,TX-48
75202,Dallas,TX-48
75203,Dallas,TX-48
75204,Dallas,TX-48
75205,Dallas,TX-48
75206,Dallas,TX-48
75207,Dallas,TX-48
75208,Dallas,TX-48
75209,Dallas,TX-48
75210,Dallas,TX-48
75211,Dallas,TX-48
75212,Dallas,TX-48
75214,Dallas,TX-48
75215,Dallas,TX-48
75216,Dallas,TX-48
75217,Dallas,TX-48
75218,Dallas,TX-48
75219,Dallas,TX-48
75220,Dallas,TX-48
75223,Dallas,TX-48
75224,Dallas,TX-48
75225,Dallas,TX-48
75226,Dallas,TX-48
75227,Dallas,TX-48
75228,Dallas,TX-48
75229,Dallas,TX-48
75230,Dallas,TX-48
75231,Dallas,TX-48
75232,Dallas,TX-48
75233,Dallas,TX-48
75234,Dallas,TX-48
75235,Dallas,TX-48
75236,Dallas,TX-48
75237,Dallas,TX-48
75238,Dallas,TX-48
75240,Dallas,TX-48
75241,Dallas,TX-48
75243,Dallas,TX-48
75244,Dallas,TX-48
75246,Dallas,TX-48
75247,Dallas,TX-48
75248,Dallas,TX-48
75249,Dallas,TX-48
75251,Dallas,TX-48
75252,Collin,TX-48
75253,Dallas,TX-48
75254,Dallas,TX-48
75261,Tarrant,
75270,Dallas,TX-48
75287,Collin,TX-48
75390,Dallas,TX-48
75401,Hunt,TX-48
75402,Hunt,TX-48
75407,Collin,TX-48
75409,Collin,TX-48
75410,Wood,TX-48
75411,Lamar,TX-48
75412,Red River,TX-48
75413,Fannin,TX-48
75414,Grayson,TX-48
75415,Delta,TX-48
75416,Lamar,TX-48
75417,Red River,TX-48
75418,Fannin,TX-48
75420,Hopkins,TX-48
75421,Lamar,TX-48
75422,Hunt,TX-48
75423,Hunt,TX-48
75424,Collin,TX-48
75426,Red River,TX-48
75428,Hunt,TX-48
75429,Hunt,
75431,Hopkins,TX-48
75432,Delta,TX-48
75433,Hopkins,TX-48
75434,Lamar,
75435,Lamar,TX-48
75436,Red River,TX-48
75437,Hopkins,TX-48
75438,Fannin,TX-48
75439,Fannin,TX-48
75440,Rains,TX-48
75441,Delta,TX-48
75442,Collin,TX-48
75446,Fannin,TX-48
75447,Fannin,TX-48
75448,Delta,TX-48
75449,Fannin,TX-48
75450,Delta,TX-48
75451,Camp,TX-48
75452,Fannin,TX-48
75453,Hunt,TX-48
75454,Collin,TX-48
75455,Titus,TX-48
75457,Franklin,TX-48
75459,Grayson,TX-48
75460,Lamar,TX-48
75462,Lamar,TX-48
75468,Lamar,TX-48
75469,Delta,TX-48
75470,Lamar,TX-48
75471,Hopkins,TX-48
75472,Rains,TX-48
75473,Lamar,TX-48
75474,Hunt,TX-48
75475,Fannin,TX-48
75476,Fannin,TX-48
75477,Lamar,TX-48
75478,Hopkins,TX-48
75479,Fannin,TX-48
75480,Franklin,TX-48
75481,Hopkins,TX-48
75482,Hopkins,TX-48
75486,Lamar,TX-48
75487,Franklin,TX-48
75488,Fannin,TX-48
75489,Grayson,TX-48
75490,Fannin,TX-48
75491,Grayson,TX-48
75492,Fannin,TX-48
75493,Titus,TX-48
75494,Wood,TX-48
75495,Grayson,TX-48
75496,Hunt,TX-48
75497,Wood,TX-48
75501,Bowie,TX-48
75503,Bowie,TX-48
75550,Red River,TX-48
75551,Cass,TX-48
75554,Red River,TX-48
75555,Cass,TX-48
75556,Cass,TX-05
75558,Titus,TX-48
75559,Bowie,TX-48
75560,Cass,TX-48
75561,Bowie,TX-48
75562,Cass,TX-48
75563,Cass,TX-48
75564,Cass,
75565,Cass,TX-48
75566,Cass,TX-48
75567,Bowie,TX-48
75568,Cass,TX-48
75569,Bowie,TX-48
75570,Bowie,TX-48
75571,Morris,TX-48
75572,Cass,TX-48
75573,Bowie,TX-48
75574,Bowie,TX-48
75601,Gregg,TX-48
75602,Harrison,TX-48
75603,Gregg,TX-48
75604,Gregg,TX-48
75605,Gregg,TX-48
75630,Cass,TX-48
75631,Panola,TX-48
75633,Panola,TX-48
75638,Morris,TX-48
75639,Panola,TX-48
75640,Harrison,TX-48
75641,Rusk,TX-48
75642,Panola,TX-48
75643,Panola,TX-48
75644,Upshur,TX-48
75645,Upshur,TX-48
75647,Gregg,TX-48
75650,Harrison,TX-48
75651,Harrison,TX-48
75652,Rusk,TX-48
75654,Rusk,TX-48
75656,Cass,TX-48
75657,Marion,TX-48
75658,Rusk,
75659,Harrison,
75661,Harrison,TX-48
75662,Gregg,TX-48
75667,Rusk,TX-48
75668,Morris,TX-48
75669,Panola,TX-48
75670,Harrison,TX-48
75671,Harrison,
75672,Harrison,TX-48
75680,Rusk,
75681,Rusk,TX-48
75682,Rusk,TX-48
75683,Upshur,TX-48
75684,Rusk,TX-48
75686,Camp,TX-48
75687,Rusk,
75689,Rusk,
75691,Rusk,TX-48
75692,Harrison,TX-48
75693,Gregg,TX-48
75694,Harrison,
75701,Smith,TX-48
75702,Smith,TX-48
75703,Smith,TX-48
75704,Smith,TX-48
75705,Smith,TX-48
75706,Smith,TX-48
75707,Smith,TX-48
75708,Smith,TX-48
75709,Smith,TX-48
75711,Smith,
75750,Smith,TX-48
75751,Henderson,TX-48
75752,Henderson,TX-48
75754,Van Zandt,TX-48
75755,Upshur,TX-48
75756,Henderson,TX-48
75757,Cherokee,TX-48
75758,Henderson,TX-48
75759,Cherokee,TX-48
75760,Nacogdoches,TX-48
75762,Smith,TX-48
75763,Anderson,TX-48
75764,Cherokee,TX-48
75765,Wood,TX-48
75766,Cherokee,TX-48
75770,Henderson,TX-48
75771,Smith,TX-48
75773,Wood,TX-48
75778,Henderson,TX-48
75779,Anderson,TX-48
75780,Cherokee,TX-48
75782,Henderson,
75783,Wood,TX-48
75784,Rusk,TX-48
75785,Cherokee,TX-48
75788,Nacogdoches,TX-48
75789,Cherokee,TX-48
75790,Van Zandt,TX-48
75791,Smith,TX-48
75792,Smith,TX-48
75801,Anderson,TX-48
75803,Anderson,TX-48
75831,Leon,TX-48
75833,Leon,TX-48
75835,Houston,TX-48
75838,Freestone,TX-48
75839,Anderson,TX-48
75840,Freestone,TX-48
75844,Houston,TX-48
75845,Trinity,TX-48
75846,Leon,TX-48
75847,Houston,TX-48
75848,Freestone,TX-48
75849,Houston,TX-48
75850,Leon,TX-48
75851,Houston,TX-48
75852,Madison,TX-48
75853,Anderson,TX-48
75855,Leon,TX-48
75856,Houston,TX-48
75858,Houston,TX-48
75859,Freestone,TX-48
75860,Freestone,TX-48
75861,Anderson,TX-48
75862,Trinity,TX-48
75865,Trinity,
75884,Anderson,
75886,Anderson,
75901,Angelina,TX-48
75903,Angelina,
75904,Angelina,TX-48
75925,Cherokee,TX-48
75926,Trinity,TX-48
75928,Newton,TX-48
75929,San Augustine,TX-48
75930,San Augustine,TX-48
75931,Jasper,TX-48
75932,Newton,TX-48
75933,Newton,TX-48
75934,Polk,TX-48
75935,Shelby,TX-48
75936,Tyler,TX-48
75937,Nacogdoches,TX-48
75938,Tyler,TX-48
75939,Polk,TX-48
75941,Angelina,TX-48
75942,Tyler,TX-48
75943,Nacogdoches,TX-48
75944,Nacogdoches,TX-48
75946,Nacogdoches,TX-48
75948,Sabine,TX-48
75949,Angelina,TX-48
75951,Jasper,TX-48
75954,Shelby,TX-48
75956,Jasper,TX-48
75959,Sabine,TX-48
75960,Polk,TX-48
75961,Nacogdoches,TX-48
75962,Nacogdoches,TX-48
75964,Nacogdoches,TX-48
75965,Nacogdoches,TX-48
75966,Newton,TX-48
75968,Sabine,TX-48
75969,Angelina,TX-48
75972,San Augustine,TX-48
75973,Shelby,TX-48
75974,Shelby,TX-48
75975,Shelby,TX-48
75976,Cherokee,TX-48
75977,Newton,TX-48
75979,Tyler,TX-48
75980,Angelina,TX-48
76001,Tarrant,TX-48
76002,Tarrant,TX-48
76005,Tarrant,
76006,Tarrant,TX-48
76008,Parker,TX-48
76009,Johnson,TX-48
76010,Tarrant,TX-48
76011,Tarrant,TX-48
76012,Tarrant,TX-48
76013,Tarrant,TX-48
76014,Tarrant,TX-48
76015,Tarrant,TX-48
76016,Tarrant,TX-48
76017,Tarrant,TX-48
76018,Tarrant,TX-48
76020,Parker,TX-48
76021,Tarrant,TX-48
76022,Tarrant,TX-48
76023,Wise,TX-48
76028,Johnson,TX-48
76031,Johnson,TX-48
76033,Johnson,TX-48
76034,Tarrant,TX-48
76035,Parker,TX-48
76036,Tarrant,TX-48
76039,Tarrant,TX-48
76040,Tarrant,TX-48
76041,Ellis,TX-48
76043,Somervell,TX-48
76044,Johnson,TX-48
76048,Hood,TX-48
76049,Hood,TX-48
76050,Johnson,TX-48
76051,Tarrant,TX-48
76052,Tarrant,TX-48
76053,Tarrant,TX-48
76054,Tarrant,TX-48
76055,Hill,TX-48
76058,Johnson,TX-48
76059,Johnson,TX-48
76060,Tarrant,TX-48
76061,Johnson,TX-48
76063,Tarrant,TX-48
76064,Ellis,TX-48
76065,Ellis,TX-48
76066,Parker,TX-48
76067,Palo Pinto,TX-48
76070,Somervell,TX-48
76071,Wise,TX-48
76073,Wise,TX-48
76077,Somervell,TX-48
76078,Wise,TX-48
76082,Parker,TX-48
76084,Johnson,TX-48
76085,Parker,TX-48
76086,Parker,TX-48
76087,Parker,TX-48
76088,Parker,TX-48
76092,Tarrant,TX-48
76093,Johnson,TX-48
76102,Tarrant,TX-48
76103,Tarrant,TX-48
76104,Tarrant,TX-48
76105,Tarrant,TX-48
76106,Tarrant,TX-48
76107,Tarrant,TX-48
76108,Tarrant,TX-48
76109,Tarrant,TX-48
76110,Tarrant,TX-48
76111,Tarrant,TX-48
76112,Tarrant,TX-48
76114,Tarrant,TX-48
76115,Tarrant,TX-48
76116,Tarrant,TX-48
76117,Tarrant,TX-48
76118,Tarrant,TX-48
76119,Tarrant,TX-48
76120,Tarrant,TX-48
76123,Tarrant,TX-48
76126,Tarrant,TX-48
76127,Tarrant,TX-48
76129,Tarrant,TX-48
76131,Tarrant,TX-48
76132,Tarrant,TX-48
76133,Tarrant,TX-48
76134,Tarrant,TX-48
76135,Tarrant,TX-48
76137,Tarrant,TX-48
76140,Tarrant,TX-48
76148,Tarrant,TX-48
76155,Tarrant,TX-48
76164,Tarrant,TX-48
76177,Tarrant,TX-48
76179,Tarrant,TX-48
76180,Tarrant,TX-48
76182,Tarrant,TX-48
76201,Denton,TX-48
76203,Denton,
76205,Denton,TX-48
76207,Denton,TX-48
76208,Denton,TX-48
76209,Denton,TX-48
76210,Denton,TX-48
76225,Wise,TX-48
76226,Denton,TX-48
76227,Denton,TX-48
76228,Clay,TX-48
76230,Montague,TX-48
76233,Grayson,TX-48
76234,Wise,TX-48
76238,Cooke,TX-48
76239,Montague,TX-48
76240,Cooke,TX-48
76241,Cooke,
76244,Tarrant,TX-48
76245,Grayson,TX-48
76247,Denton,TX-48
76248,Tarrant,TX-48
76249,Denton,TX-48
76250,Cooke,TX-48
76251,Montague,TX-48
76252,Cooke,TX-48
76253,Cooke,TX-48
76255,Montague,TX-48
76258,Denton,TX-48
76259,Denton,TX-48
76261,Montague,TX-48
76262,Denton,TX-48
76263,Cooke,TX-48
76264,Grayson,TX-48
76265,Montague,TX-48
76266,Denton,TX-48
76267,Wise,
76268,Grayson,TX-48
76270,Montague,TX-48
76271,Grayson,TX-48
76272,Cooke,TX-48
76273,Grayson,TX-48
76301,Wichita,TX-48
76302,Wichita,TX-48
76305,Clay,TX-48
76306,Wichita,TX-48
76308,Wichita,TX-48
76309,Wichita,TX-48
76310,Archer,TX-48
76311,Wichita,TX-48
76351,Archer,TX-48
76354,Wichita,TX-48
76357,Clay,TX-48
76360,Wichita,TX-48
76363,Knox,TX-48
76364,Wilbarger,TX-48
76365,Clay,TX-48
76366,Archer,TX-48
76367,Wichita,TX-48
76370,Archer,TX-48
76371,Knox,TX-48
76372,Throckmorton,TX-48
76373,Wilbarger,TX-48
76374,Young,TX-48
76377,Clay,TX-48
76379,Archer,TX-48
76380,Baylor,TX-48
76384,Wilbarger,TX-48
76388,Haskell,TX-48
76389,Archer,TX-48
76401,Erath,TX-48
76402,Erath,TX-48
76424,Stephens,TX-48
76426,Wise,TX-48
76427,Jack,TX-48
76429,Stephens,TX-48
76430,Shackelford,TX-48
76431,Wise,TX-48
76432,Brown,TX-48
76433,Erath,TX-48
76435,Eastland,TX-48
76436,Comanche,TX-48
76437,Eastland,TX-48
76439,Parker,
76442,Comanche,TX-48
76443,Callahan,TX-48
76444,Comanche,TX-48
76445,Eastland,TX-48
76446,Erath,TX-48
76448,Eastland,TX-48
76449,Palo Pinto,TX-48
76450,Young,TX-48
76452,Comanche,TX-48
76453,Palo Pinto,TX-48
76454,Eastland,TX-48
76455,Comanche,TX-48
76457,Hamilton,TX-48
76458,Jack,TX-48
76459,Jack,TX-48
76460,Young,TX-48
76462,Hood,TX-48
76463,Erath,TX-48
76464,Shackelford,TX-48
76466,Eastland,TX-48
76469,Callahan,TX-48
76470,Eastland,TX-48
76471,Eastland,TX-48
76472,Palo Pinto,TX-48
76474,Comanche,TX-48
76475,Palo Pinto,TX-48
76476,Hood,TX-48
76481,Young,TX-48
76483,Throckmorton,TX-48
76484,Palo Pinto,TX-48
76486,Jack,TX-48
76487,Parker,TX-48
76490,Parker,TX-48
76491,Throckmorton,TX-48
76501,Bell,TX-48
76502,Bell,TX-48
76504,Bell,TX-48
76511,Bell,TX-48
76513,Bell,TX-48
76518,Milam,TX-48
76519,Milam,TX-48
76520,Milam,TX-48
76522,Coryell,TX-48
76523,Milam,TX-48
76524,Falls,TX-48
76525,Hamilton,TX-48
76527,Williamson,TX-48
76528,Coryell,TX-48
76530,Williamson,TX-48
76531,Hamilton,TX-48
76534,Bell,TX-48
76537,Williamson,TX-48
76538,Hamilton,TX-48
76539,Lampasas,TX-48
76541,Bell,TX-48
76542,Bell,TX-48
76543,Bell,TX-48
76544,Coryell,TX-48
76548,Bell,TX-48
76549,Bell,TX-48
76550,Lampasas,TX-48
76554,Bell,TX-48
76556,Milam,TX-48
76557,Bell,TX-48
76559,Bell,TX-48
76561,Coryell,TX-48
76565,Hamilton,TX-48
76566,Coryell,TX-48
76567,Milam,TX-48
76569,Bell,TX-48
76570,Falls,TX-48
76571,Bell,TX-48
76573,Williamson,TX-48
76574,Williamson,TX-48
76577,Milam,TX-48
76578,Williamson,TX-48
76579,Bell,TX-48
76596,Coryell,TX-48
76597,Coryell,TX-48
76598,Coryell,TX-48
76599,Coryell,TX-48
76621,Hill,TX-48
76622,Hill,TX-48
76623,Ellis,TX-48
76624,McLennan,TX-48
76626,Navarro,TX-48
76627,Hill,TX-48
76628,Hill,TX-48
76629,Robertson,TX-48
76630,McLennan,TX-48
76631,Hill,TX-48
76632,Falls,TX-48
76633,McLennan,TX-48
76634,Bosque,TX-48
76635,Limestone,TX-48
76636,Hill,TX-48
76637,Bosque,TX-48
76638,McLennan,TX-48
76639,Navarro,TX-48
76640,McLennan,TX-48
76641,Navarro,TX-48
76642,Limestone,TX-48
76643,McLennan,TX-48
76645,Hill,TX-48
76648,Hill,TX-48
76649,Bosque,TX-48
76650,Hill,TX-48
76651,Ellis,TX-48
76652,Bosque,TX-48
76653,Limestone,TX-48
76654,McLennan,TX-48
76655,McLennan,TX-48
76656,Falls,TX-48
76657,McLennan,TX-48
76660,Hill,TX-48
76661,Falls,TX-48
76664,Limestone,TX-48
